,1,2,3,4,5,6,p_final,r71,r72,r73,r81,r82,r83,r84,r85,R71,R72,R73,R81,R82,R83,R84,R85,pR71,pR72,pR73,pR81,pR82,pR83,pR84,pR85
172,1.1,2.4,3.2,4.2,5.2,6.1,0.002431695514774189,10.465200000000001,5.90733,0.0,3.861000000000001,3.44736,0.6804,0.05184,1.7059839999999995,0.63919259882254,0.36080740117746,0.0,0.39613879078044173,0.3536993063415859,0.06980907362004986,0.005318786561527607,0.17503404269639491,0.001554321775633628,0.000877373739140561,0.0,0.0009632889207688711,0.0008600890168095764,0.0001697544112124164,1.2933669425707915e-05,0.00042562949655761747
173,1.1,2.4,3.2,4.2,5.2,6.2,0.0010537347230688153,5.232600000000001,4.16988,0.0,3.6036000000000006,3.6936,1.3608,0.14256,1.8126079999999993,0.556512749827705,0.44348725017229496,0.0,0.3395404652032269,0.34802049680170904,0.1282180777690507,0.013432370051995787,0.17078859017401776,0.0005864168083239617,0.0004673179147448536,0.0,0.000357785578071579,0.0003667212818196204,0.00013510784067038647,1.4154154736897629e-05,0.000179965867770332
174,1.1,2.4,3.2,4.2,5.2,6.3,0.0014590173088645136,4.0698,0.6949799999999999,0.0,3.346200000000001,3.9398400000000002,1.4968800000000002,0.15552,1.0662399999999996,0.8541422688980393,0.14585773110196062,0.0,0.3344634710955274,0.3937997017395859,0.1496179787859282,0.015544725068667862,0.10657412331029074,0.0012462083545550472,0.00021280895430946645,0.0,0.00048798799351128035,0.0005745605810637387,0.00021829522076599283,2.2680022936726526e-05,0.00015549349058677523
175,1.1,2.4,3.2,4.2,5.2,6.4,6.484521372731171e-05,3.4884,0.6949799999999999,0.0,2.0592000000000006,2.4624,1.90512,0.23328,0.6397439999999998,0.8338711759390732,0.1661288240609268,0.0,0.282092084325149,0.3373268980391641,0.26098449479872166,0.03195728507739449,0.0876392377595707,5.4072554624813944e-05,1.0772659102497762e-05,0.0,1.8292321498847124e-05,2.187403479932068e-05,1.6923595344737576e-05,2.072276980988275e-06,5.682985103418049e-06
176,1.1,2.4,3.3,4.1,5.1,6.1,7.132973510004287e-05,0.2592,0.7293,0.0,0.0,1.2767999999999997,1.8899999999999997,0.7257600000000001,1.6450560000000003,0.2622154779969651,0.7377845220030349,0.0,0.0,0.23056853346277528,0.341302105454766,0.1310600084946302,0.29706935258782846,1.870376058465464e-05,5.262597451538823e-05,0.0,0.0,1.644639241430513e-05,2.434498877117536e-05,9.34847568813134e-06,2.1189878226431038e-05
177,1.1,2.4,3.3,4.1,5.1,6.2,0.00027739341427794454,0.1296,0.5147999999999999,0.0,0.0,1.3679999999999999,3.7799999999999994,1.9958400000000003,1.7478720000000003,0.20111731843575423,0.7988826815642459,0.0,0.0,0.15385113687892724,0.42511498348124627,0.2244607112780981,0.19657316836172836,5.5788619631318465e-05,0.00022160479464662612,0.0,0.0,4.2677292149389016e-05,0.0001179240967285749,6.226392307268756e-05,5.452810232729306e-05
178,1.1,2.4,3.3,4.1,5.1,6.3,0.000634042089778159,0.10079999999999999,0.08579999999999997,0.0,0.0,1.4592,4.1579999999999995,2.17728,1.0281600000000002,0.5401929260450161,0.4598070739549839,0.0,0.0,0.1653926715812954,0.47128750578058265,0.24678327575419604,0.11653654688392592,0.0003425050517129605,0.0002915370380651985,0.0,0.0,0.00010486591512339726,0.00029881611505145684,0.00015647098388149014,7.38890757218148e-05
179,1.1,2.4,3.3,4.1,5.1,6.4,0.00015217010154675817,0.08639999999999999,0.08579999999999997,0.0,0.0,0.9119999999999999,5.291999999999999,3.26592,0.6168960000000001,0.5017421602787457,0.4982578397212543,0.0,0.0,0.09041505267866491,0.5246452398854108,0.3237810623292821,0.06115864510664219,7.635015547990655e-05,7.581994606685162e-05,0.0,0.0,1.375846774746793e-05,7.983531942938626e-05,4.92697971335641e-05,9.306517236339888e-06
180,1.1,2.4,3.3,4.1,5.2,6.1,0.0007295086544322567,1.1016,6.563700000000002,0.0,0.0,1.2767999999999997,0.378,0.36288000000000004,7.676928,0.14371257485029934,0.8562874251497006,0.0,0.0,0.13170207604061965,0.03899074619623609,0.03743111634838665,0.7918760614147575,0.00010483956710403684,0.0006246690873282197,0.0,0.0,9.607780427832719e-05,2.844408679292582e-05,2.730632332120879e-05,0.0005776804400397948
181,1.1,2.4,3.3,4.1,5.2,6.2,0.000351244907689605,0.5508,4.633200000000001,0.0,0.0,1.3679999999999999,0.756,0.9979200000000001,8.156735999999999,0.10624999999999997,0.89375,0.0,0.0,0.12129104744395078,0.0670292630611307,0.08847862724069254,0.7232010622542261,3.731977144202052e-05,0.0003139251362475845,0.0,0.0,4.2602862763025996e-05,2.3543687316409107e-05,3.107766725766002e-05,0.00025402069035250995
182,1.1,2.4,3.3,4.1,5.2,6.3,0.00048633910295483776,0.4283999999999999,0.7722,0.0,0.0,1.4592,0.8316000000000001,1.08864,4.79808,0.35682158920539725,0.6431784107946028,0.0,0.0,0.17844040736066683,0.10169342294485371,0.13312593549144486,0.5867402342030347,0.00017353629160907251,0.00031280281134576525,0.0,0.0,8.678254764668253e-05,4.945748809140707e-05,6.47443480469329e-05,0.0002853547191698153
183,1.1,2.4,3.3,4.1,5.2,6.4,2.5938085490924677e-05,0.3671999999999999,0.7722,0.0,0.0,0.9119999999999999,1.0584,1.63296,2.8788479999999996,0.3222748815165876,0.6777251184834123,0.0,0.0,0.14069280097152081,0.16327769796958075,0.25191416258163885,0.44411533847725954,8.35919342835487e-06,1.7578892062569806e-05,0.0,0.0,3.6493018995569574e-06,4.2351108886963644e-06,6.534171085417247e-06,1.1519501617254108e-05
184,1.1,2.4,3.3,4.2,5.1,6.1,0.00010807535621218614,2.4624,0.7293,0.0,0.702,3.8303999999999996,2.6459999999999995,0.08063999999999999,1.279488,0.7715010809286588,0.2284989190713413,0.0,0.0822155762679469,0.44860191358510515,0.30988947977918446,0.009444250812318002,0.14984877955544565,8.338025413945144e-05,2.4695102072734705e-05,0.0,8.885477691348519e-06,4.848281160817859e-05,3.349141591354442e-05,1.0206907706984964e-06,1.6194960228416143e-05
185,1.1,2.4,3.3,4.2,5.1,6.2,0.0003782637467426516,1.2312,0.5147999999999999,0.0,0.6551999999999999,4.103999999999999,5.291999999999999,0.22175999999999996,1.3594559999999998,0.7051546391752578,0.2948453608247422,0.0,0.05632535837782968,0.35280718983915293,0.4549355868978551,0.019063967450957738,0.11686789743420456,0.0002667344358473956,0.00011152931089525601,0.0,2.1305841096620456e-05,0.00013345416950630396,0.00017208563962654985,7.211207755779231e-06,4.420688875739814e-05
186,1.1,2.4,3.3,4.2,5.1,6.3,0.0008646028496974894,0.9576,0.08579999999999997,0.0,0.6083999999999999,4.3776,5.821199999999999,0.2419199999999999,0.79968,0.9177688326624498,0.0822311673375503,0.0,0.05134697184525015,0.36945513469718455,0.4912902572412396,0.020417257443791772,0.06749037877253393,0.0007935055480834923,7.10973016139971e-05,0.0,4.4394738180740034e-05,0.0003194319622945555,0.00042477095643938834,1.7652818968909642e-05,5.835237381389578e-05
187,1.1,2.4,3.3,4.2,5.1,6.4,0.00017292056993949788,0.8208000000000001,0.08579999999999997,0.0,0.3744,2.7359999999999998,7.408799999999998,0.3628799999999999,0.47980799999999996,0.9053606882859034,0.09463931171409659,0.0,0.03295226990443842,0.24080504930166535,0.6520747256089832,0.03193835390737877,0.04222960127753416,0.0001565554862192145,1.636508372028338e-05,0.0,5.698125292675655e-06,4.164014636955286e-05,0.00011275713319544705,5.522798360593326e-06,7.302366721228955e-06
188,1.1,2.4,3.3,4.2,5.2,6.1,0.001215847757387094,10.465200000000001,6.563700000000002,0.0,3.861000000000001,3.8303999999999996,0.5292,0.040319999999999995,5.970943999999999,0.61455525606469,0.38544474393531,0.0,0.27129264304380657,0.2691425381805222,0.0371841664591511,0.002833079349268655,0.4195475729672515,0.0007472056298767045,0.0004686421275103893,0.0,0.0003298505516404296,0.0003272363514642582,4.521028539966726e-05,3.4445931733079813e-06,0.0005101059757094308
189,1.1,2.4,3.3,4.2,5.2,6.2,0.0005268673615344074,5.232600000000001,4.633200000000001,0.0,3.6036000000000006,4.103999999999999,1.0584,0.11087999999999998,6.344127999999999,0.5303776683087027,0.46962233169129725,0.0,0.23675173155417836,0.2696273466251381,0.0695354736033251,0.0072846686632054855,0.416800779554153,0.00027943868271857727,0.0002474286788158301,0.0,0.00012473676014265227,0.00014205784871390963,3.663597151042933e-05,3.838054158235453e-06,0.0002195987270091808
190,1.1,2.4,3.3,4.2,5.2,6.3,0.0007295086544322565,4.0698,0.7722,0.0,3.346200000000001,4.3776,1.1642400000000002,0.12095999999999996,3.731839999999999,0.8405204460966543,0.15947955390334573,0.0,0.26263574458198996,0.3435880208840234,0.09137859042260953,0.009493879524426959,0.2929037645869503,0.0006131669396547703,0.00011634171477748625,0.0,0.00019159504863582128,0.00025065043479414594,6.666147254311415e-05,6.9258672772066615e-06,0.0002136758311819685
191,1.1,2.4,3.3,4.2,5.2,6.4,3.242260686365584e-05,3.4884,0.7722,0.0,2.0592000000000006,2.7359999999999998,1.48176,0.18143999999999996,2.2391039999999993,0.8187579214195183,0.1812420785804816,0.0,0.23675758010574074,0.31457300853210296,0.17036611883133368,0.020861157407918406,0.25744213512290415,2.6546266202689062e-05,5.876340660966774e-06,0.0,7.676297941758937e-06,1.0199276985553829e-05,5.523713693755206e-06,6.763731053577802e-07,8.346945137230086e-06
192,1.2,2.1,3.1,4.1,5.1,6.1,6.419676159003859e-05,0.18432,0.7425599999999998,1.7740800000000005,0.0,0.9424800000000001,2.1037500000000002,2.737152,1.7625600000000003,0.06824240270126178,0.27492447129909353,0.6568331259996447,0.0,0.12489891918066691,0.27879223031398864,0.3627316509986427,0.23357719950670175,4.380941256544307e-06,1.7649260739255314e-05,4.2166559594238964e-05,0.0,8.01810613749477e-06,1.7897558342622257e-05,2.3286197320320945e-05,1.499489978960061e-05
193,1.2,2.1,3.1,4.1,5.1,6.2,0.0004993081457003002,0.09216,0.5241599999999998,4.878720000000001,0.0,1.0098000000000003,4.2075000000000005,7.5271680000000005,1.8727200000000002,0.016771488469601675,0.0953878406708595,0.8878406708595388,0.0,0.069083054825593,0.28784606177330413,0.514953218088185,0.1281176653129179,8.374140808390778e-06,4.7627925847722534e-05,0.00044330607904418686,0.0,3.449373200427902e-05,0.00014372388335116254,0.0002571203364460139,6.39701938988447e-05
194,1.2,2.1,3.1,4.1,5.1,6.3,0.0005706378808003431,0.07168,0.08735999999999997,5.322240000000001,0.0,1.0771200000000003,4.628250000000001,8.211456,1.1016000000000001,0.01307723743359215,0.015937883122190428,0.9709848794442174,0.0,0.0717198992757297,0.3081714422004011,0.5467587615373275,0.07334989698654173,7.462367055827942e-06,9.094759849290301e-06,0.0005540807538952248,0.0,4.092609133391646e-05,0.0001758542987004223,0.0003120012609926807,4.1856229773323646e-05
195,1.2,2.1,3.1,4.1,5.1,6.4,0.00022825515232013723,0.06144,0.08735999999999997,6.652800000000001,0.0,0.6732000000000001,5.8905,12.317184000000001,0.6609600000000001,0.009033168666196188,0.0128440366972477,0.9781227946365562,0.0,0.03444915433773804,0.3014301004552078,0.6302979391300023,0.03382280607705189,2.061867289836102e-06,2.931717552735706e-06,0.00022326156747756544,0.0,7.863196970660313e-06,6.880297349327773e-05,0.00014386875210318728,7.720229753011942e-06
196,1.2,2.1,3.1,4.1,5.2,6.1,0.000656557788989031,0.78336,6.683040000000001,0.3326400000000001,0.0,0.9424800000000001,0.42075000000000007,1.368576,8.22528,0.1004431314623338,0.8569054652880355,0.04265140324963073,0.0,0.0860155701981348,0.03839980812416732,0.1249032817667033,0.7506813399109945,6.594672031204446e-05,0.0005626079576621294,2.8003111014857124e-05,0.0,5.647419258791817e-05,2.5211693119606326e-05,8.200622251422067e-05,0.0004928656807672857
197,1.2,2.1,3.1,4.1,5.2,6.2,0.0006322408338412892,0.39168,4.717440000000001,0.9147600000000004,0.0,1.0098000000000003,0.8415000000000001,3.7635840000000003,8.73936,0.06502121556206297,0.7831231697842587,0.1518556146536784,0.0,0.07034853246189769,0.0586237770515814,0.262193118634461,0.6088345718520598,4.11090675443329e-05,0.0004951224458648332,9.600932043212312e-05,0.0,4.44772148232212e-05,3.7064345686017656e-05,0.00016576919595289965,0.0003849300773791506
198,1.2,2.1,3.1,4.1,5.2,6.3,0.00043770519265935406,0.30463999999999997,0.7862399999999999,0.9979200000000003,0.0,1.0771200000000003,0.9256500000000002,4.105728,5.1408,0.14584450402144772,0.37640750670241285,0.47774798927613954,0.0,0.09574997479842745,0.08228513459239858,0.3649763745257704,0.4569885160834036,6.383689673101571e-05,0.00016475552023960673,0.00020911277568873168,0.0,4.191026116627398e-05,3.6016630689766704e-05,0.0001597520543279149,0.00020002624647539848
199,1.2,2.1,3.1,4.1,5.2,6.4,3.890712823638701e-05,0.26111999999999996,0.7862399999999999,1.2474000000000003,0.0,0.6732000000000001,1.1781000000000001,6.1585920000000005,3.0844799999999997,0.1137896773518799,0.3426240652617267,0.5435862573863934,0.0,0.06067941475191206,0.1061889758158461,0.5551095636598449,0.27802204577239703,4.427229568706694e-06,1.333051844401023e-05,2.1149380223670085e-05,0.0,2.360861771061556e-06,4.131508099357723e-06,2.159771897855842e-05,1.081703938740931e-05
200,1.2,2.1,3.1,4.2,5.1,6.1,9.726782059096753e-05,1.7510400000000004,0.7425599999999998,0.17740799999999998,0.18719999999999995,2.8274399999999997,2.94525,0.30412799999999995,1.3708800000000003,0.6555727275994682,0.2780074039463752,0.06641986845415662,0.024518991609318152,0.3703310771145861,0.3857615386610273,0.039833930983753804,0.17955446163131455,6.37661304524763e-05,2.704117429001666e-05,6.460515848474571e-06,2.3849088769265963e-06,3.602129676804133e-05,3.752218413337639e-05,3.874559652360748e-06,1.746487116026247e-05
201,1.2,2.1,3.1,4.2,5.1,6.2,0.0006808747441367729,0.8755200000000002,0.5241599999999998,0.487872,0.17471999999999993,3.0294,5.8905,0.836352,1.45656,0.46383887702166626,0.277693011901129,0.25846811107720474,0.01534309629162842,0.26602779250148323,0.5172762631973286,0.07344453565531145,0.12790831235424852,0.0003158161767128151,0.00018907415842675103,0.00017598440899720678,1.0446726761828369e-05,0.0001811316051527179,0.00035220034335250707,5.0006529422554274e-05,8.708953944716538e-05
202,1.2,2.1,3.1,4.2,5.1,6.3,0.0007781425647277406,0.6809600000000001,0.08735999999999997,0.5322239999999999,0.16223999999999997,3.2313600000000005,6.479550000000001,0.9123839999999999,0.8568000000000001,0.5235962797106443,0.0671718911470892,0.4092318291422666,0.01393535007671142,0.277552593835566,0.5565507740973589,0.07836779120063038,0.07359349078973342,0.00040743255197594417,5.22693076548086e-05,0.00031844070509698787,1.084368904907114e-05,0.00021597548721404423,0.0004330758467573282,6.0981314036906584e-05,5.726622767039051e-05
203,1.2,2.1,3.1,4.2,5.1,6.4,0.0002593808549092469,0.5836800000000001,0.08735999999999997,0.6652799999999999,0.09983999999999998,2.0196,8.2467,1.3685759999999998,0.5140800000000001,0.4367816091954024,0.06537356321839079,0.4978448275862068,0.008151005209001765,0.16488151161959103,0.6732661724466633,0.11173147140339343,0.04196983932135045,0.00011329278720174004,1.69566507160499e-05,0.00012913141699145693,2.1142146994806023e-06,4.276710744261845e-05,0.00017463235539069198,2.8981004572880258e-05,1.0886172803575606e-05
204,1.2,2.1,3.1,4.2,5.2,6.1,0.001094262981648385,7.4419200000000005,6.683040000000001,0.033264,1.0296,2.8274399999999997,0.5890500000000001,0.15206399999999998,6.39744,0.52562524791245,0.4720253048687462,0.002349447218803714,0.09363750607743429,0.25714299745880026,0.053571457803916735,0.013829539359128755,0.5818184993007198,0.0005751722510103491,0.0005165198175191622,2.5709131188736575e-06,0.000102464056594412,0.0002813820631092698,5.8621263147764565e-05,1.5133152973943926e-05,0.0006366624458229944
205,1.2,2.1,3.1,4.2,5.2,6.2,0.0009483612507619335,3.7209600000000003,4.717440000000001,0.091476,0.9609599999999999,3.0294,1.1781000000000001,0.418176,6.79728,0.43622673999012407,0.5530490712877889,0.010724188722086931,0.07759742556393309,0.24462375229289346,0.09513145922501413,0.03376767090474451,0.5488796920134148,0.0004137005367528348,0.0005244903089792132,1.0170405029885383e-05,7.359039156371761e-05,0.00023199168769056584,9.021898965744228e-05,3.202395061454085e-05,0.0005205362312356668
206,1.2,2.1,3.1,4.2,5.2,6.3,0.0006565577889890309,2.89408,0.7862399999999999,0.09979199999999999,0.89232,3.2313600000000005,1.2959100000000003,0.45619199999999993,3.9983999999999997,0.7656069449794081,0.20799383721963793,0.026399217800954045,0.09036900474388664,0.32725343729738837,0.13124226391614013,0.04620048526551364,0.40493480877707133,0.0005026652030303268,0.00013655997388826988,1.7332612070434256e-05,5.933247394778545e-05,0.00021486079323103377,8.616813061869584e-05,3.0333288456145935e-05,0.00026586310273537
207,1.2,2.1,3.1,4.2,5.2,6.4,4.863391029548376e-05,2.48064,0.7862399999999999,0.12473999999999999,0.54912,2.0196,1.64934,0.6842879999999999,2.39904,0.7314026925186194,0.23181842305446954,0.03677888442691103,0.07520761805837467,0.27660494141661834,0.22589403549023832,0.09372026250351302,0.3285731425312557,3.557097293782583e-05,1.1274236391671575e-05,1.7887009659863558e-06,3.6576405501879984e-06,1.3452379908143357e-05,1.0986110258317075e-05,4.557982839465043e-06,1.597979673937029e-05
208,1.2,2.1,3.2,4.1,5.1,6.1,8.559568212005144e-05,0.18432,0.6683039999999998,1.7740800000000005,0.0,0.77112,3.4425,4.105728000000001,0.23500800000000002,0.07017159146976591,0.2544268406337371,0.6754015678964971,0.0,0.09014354791874454,0.4024265532086809,0.47995757950686174,0.027472319365712622,6.006385237304196e-06,2.177783897369435e-05,5.7811457909052906e-05,0.0,7.715898472826483e-06,3.444597532511822e-05,4.1082296406578654e-05,2.351511915528071e-06
209,1.2,2.1,3.2,4.1,5.1,6.2,0.0006657441942670667,0.09216,0.4717439999999999,4.878720000000001,0.0,0.8262,6.885,11.290752000000003,0.249696,0.016933008783998303,0.08667583871309129,0.8963911525029103,0.0,0.04291580648056727,0.35763172067139387,0.5864823624450229,0.012970110403015885,1.1273052289420114e-05,5.770393640646919e-05,0.0005967672055711774,0.0,2.8570949006726616e-05,0.0002380912417227218,0.00039044722783780763,8.63477569981071e-06
210,1.2,2.1,3.2,4.1,5.1,6.3,0.0007608505077337909,0.07168,0.07862399999999997,5.322240000000001,0.0,0.8812800000000002,7.5735,12.317184000000001,0.14688,0.013098113053088285,0.01436699275510621,0.9725348941918055,0.0,0.04212852297191949,0.36204199428993306,0.5888080622428277,0.007021420495319914,9.965705966796815e-06,1.0931133732330256e-05,0.0007399536680346638,0.0,3.205350809325962e-05,0.0002754598351764498,0.000447994913115205,5.342251348876602e-06
211,1.2,2.1,3.2,4.1,5.1,6.4,0.00030434020309351635,0.06144,0.07862399999999997,6.652800000000001,0.0,0.5508000000000001,9.639,18.475776000000003,0.088128,0.009044785822298222,0.011574499356972252,0.9793807148207295,0.0,0.019155792937146462,0.33522637640006303,0.642552903792847,0.0030649268699434336,2.752691954095598e-06,3.5225854850067095e-06,0.000298064925654414,0.0,5.829877912908501e-06,0.00010202286347589874,0.00019555468123864372,9.3278046606536e-07
212,1.2,2.1,3.2,4.1,5.2,6.1,0.0008754103853187081,0.78336,6.014736,0.3326400000000001,0.0,0.77112,0.6885000000000001,2.0528640000000005,1.0967039999999997,0.10985682263373653,0.8434944162846584,0.04664876108160505,0.0,0.16730061780947098,0.14937555161559912,0.44538517413479345,0.23793865644013643,9.616980343168826e-05,0.0007384037719739316,4.0836809913088235e-05,0.0,0.0001464566983006469,0.0001307649091970062,0.00038989480690457945,0.00020829397091647555
213,1.2,2.1,3.2,4.1,5.2,6.2,0.0008429877784550522,0.39168,4.245696,0.9147600000000004,0.0,0.8262,1.3770000000000002,5.6453760000000015,1.1652479999999996,0.07054582236458184,0.7646959656607835,0.1647582119746347,0.0,0.09165921145121093,0.1527653524186849,0.6263020001278038,0.1292734360023004,5.946926607440359e-05,0.0006446293532859247,0.00013888915909472386,0.0,7.726759503619819e-05,0.00012877932506033033,0.0005279649317296931,0.00010897592662883057
214,1.2,2.1,3.2,4.1,5.2,6.3,0.0005836069235458054,0.30463999999999997,0.7076159999999998,0.9979200000000003,0.0,0.8812800000000002,1.5147000000000004,6.1585920000000005,0.6854399999999998,0.15154891909962112,0.35201693782036986,0.49643414308000905,0.0,0.09537649951103962,0.16392835853459933,0.6665134201124414,0.07418172184191967,8.844499844242204e-05,0.00020543952211736114,0.0002897224029860223,0.0,5.566238545820585e-05,9.56697250062913e-05,0.0003889818466138149,4.3292966467493415e-05
215,1.2,2.1,3.2,4.1,5.2,6.4,5.187617098184935e-05,0.26111999999999996,0.7076159999999998,1.2474000000000003,0.0,0.5508000000000001,1.9278000000000002,9.237888000000002,0.4112639999999999,0.11782670377630251,0.3193017035055609,0.5628715927181366,0.0,0.045416495983756924,0.15895773594314924,0.7617147844052221,0.033910983667871826,6.112398231327184e-06,1.6564149765850244e-05,2.9199622984671923e-05,0.0,2.3560339110498486e-06,8.24611868867447e-06,3.9514846395207815e-05,1.7591719869172196e-06
216,1.2,2.1,3.2,4.2,5.1,6.1,0.00012969042745462341,1.7510400000000004,0.6683039999999998,0.17740799999999998,0.18719999999999995,2.31336,4.8195,0.456192,0.182784,0.6743193034991406,0.2573615039094992,0.06831919259136028,0.023520436394558333,0.29065831590659974,0.6055381581387494,0.05731749422920063,0.022965595330891833,8.745275871170748e-05,3.3377323452387686e-05,8.860345290528256e-06,3.0503754499295516e-06,3.769560123316789e-05,7.853250256909977e-05,7.43353032721294e-06,2.9784178752132654e-06
217,1.2,2.1,3.2,4.2,5.1,6.2,0.0009078329921823637,0.8755200000000002,0.4717439999999999,0.487872,0.17471999999999993,2.4785999999999997,9.639,1.254528,0.194208,0.47708725674827385,0.25706214689265533,0.26585059635907093,0.012715179968701092,0.18037914989939638,0.701474471830986,0.09129778672032195,0.01413341158059468,0.0004331155518258611,0.0002333694979903816,0.0002413479423661212,1.1543259877123165e-05,0.00016375414338048013,0.0006368216687018672,8.288314289793715e-05,1.283077732495614e-05
218,1.2,2.1,3.2,4.2,5.1,6.3,0.0010375234196369875,0.6809600000000001,0.07862399999999997,0.5322239999999999,0.16223999999999997,2.64384,10.6029,1.3685759999999998,0.11424,0.5271371597017515,0.06086353389977456,0.411999306398474,0.010894589208715992,0.17753667858463815,0.7119960547404759,0.09190133950263621,0.007671337963533747,0.00054691714855149,6.314734182288582e-05,0.0004274589292626117,1.1303391451367238e-05,0.0001841984618761265,0.0007387125814823823,9.534979202999489e-05,7.959192797116577e-06
219,1.2,2.1,3.2,4.2,5.1,6.4,0.0003458411398789958,0.5836800000000001,0.07862399999999997,0.6652799999999999,0.09983999999999998,1.6523999999999999,13.494599999999998,2.052864,0.068544,0.43965579579145286,0.05922337117651311,0.501120833032034,0.005748420911539264,0.09513912974987461,0.7769695596239758,0.11819637766572658,0.003946512048883687,0.00015205106157092305,2.048187819516216e-05,0.0001733082001129106,1.9880404405509954e-06,3.2903025079792315e-05,0.0002687080381516372,4.087716998148316e-05,1.3648662255321256e-06
220,1.2,2.1,3.2,4.2,5.2,6.1,0.0014590173088645136,7.4419200000000005,6.014736,0.033264,1.0296,2.31336,0.9639,0.228096,0.8529919999999998,0.551665243381725,0.4458689154568744,0.002465841161400512,0.19109315828586323,0.42935826403669825,0.17889927668195763,0.04233448429717585,0.15831481669830516,0.0008048891387928913,0.0006505304651362282,3.597704935393922e-06,0.0002788082255446607,0.0006264411389335627,0.00026101714122231785,6.176674535143252e-05,0.00023098405781253996
221,1.2,2.1,3.2,4.2,5.2,6.2,0.0012644816676825783,3.7209600000000003,4.245696,0.091476,0.9609599999999999,2.4785999999999997,1.9278,0.627264,0.9063039999999997,0.46176458762403,0.5268834017611028,0.011352010614867068,0.13925083698888033,0.3591690856650004,0.27935373329500035,0.09089560128724718,0.13133074276387172,0.0005838928558355915,0.0006662344025331492,1.435440931383744e-05,0.00017608013058189426,0.0004541627244217065,0.00035323767455021625,0.00011493582150070902,0.00016606531662805222
222,1.2,2.1,3.2,4.2,5.2,6.3,0.0008754103853187081,2.89408,0.7076159999999998,0.09979199999999999,0.89232,2.64384,2.12058,0.6842879999999999,0.5331199999999998,0.7818693455172623,0.19117068595116338,0.026959968531574327,0.12980808676217043,0.3846062086530579,0.3084862298571402,0.09954513635726203,0.07755433837036968,0.0006844565450281527,0.00016735280385014967,2.3601036440405726e-05,0.00011363534724995591,0.00033668826931294084,0.00027005204934475464,8.71428461751141e-05,6.789187323594279e-05
223,1.2,2.1,3.2,4.2,5.2,6.4,6.484521372731171e-05,2.48064,0.7076159999999998,0.12473999999999999,0.54912,1.6523999999999999,2.6989199999999998,1.026432,0.3198719999999999,0.7487603365654532,0.21358794275634496,0.03765172067820184,0.08790499498618802,0.2645218052796785,0.4320522819568082,0.16431472139725914,0.05120619638006614,4.8553524055120656e-05,1.3850155797612007e-05,2.4415338745790403e-06,5.700218187577627e-06,1.7152972998895082e-05,2.8016522564861968e-05,1.0655023227548947e-05,3.320476748428084e-06
224,1.2,2.1,3.3,4.1,5.1,6.1,0.00014979244371009,0.18432,0.7425599999999998,1.9353600000000002,0.0,0.8568000000000001,2.6774999999999993,3.193344,0.8225280000000001,0.06439711554586618,0.2594331712225389,0.6761697132315949,0.0,0.11348085844931746,0.3546276826541169,0.4229498347852208,0.10894162411134477,9.646201305496322e-06,3.88611286968823e-05,0.00010128511370771138,0.0,1.6998575101442077e-05,5.3120547192006475e-05,6.335468931925706e-05,1.6318632097384395e-05
225,1.2,2.1,3.3,4.1,5.1,6.2,0.0011650523399673667,0.09216,0.5241599999999998,5.322240000000001,0.0,0.9180000000000001,5.354999999999999,8.781696,0.8739360000000002,0.015518913676042675,0.0882638215324927,0.8962172647914646,0.0,0.05763206783859406,0.3361870623917985,0.5513151411872658,0.054865728582341546,1.8080346692025087e-05,0.00010283197181089267,0.001044140021464449,0.0,6.714437549251202e-05,0.00039167552370632,0.0006423109952996631,6.392144546887145e-05
226,1.2,2.1,3.3,4.1,5.1,6.3,0.0013314883885341337,0.07168,0.08735999999999997,5.80608,0.0,0.9792000000000002,5.890499999999999,9.580032,0.5140800000000001,0.012016522718738265,0.014645137063462255,0.9733383402177994,0.0,0.0577228750236091,0.3472391700638984,0.5647334455250979,0.030304509387394776,1.599986047055662e-05,1.9499829948490874e-05,0.0012959886981150862,0.0,7.685733784674247e-05,0.00046234492298431,0.0007519360253335415,4.03501023695398e-05
227,1.2,2.1,3.3,4.1,5.1,6.4,0.0005325953554136534,0.06144,0.08735999999999997,7.2576,0.0,0.6120000000000001,7.496999999999997,14.370048,0.30844800000000006,0.00829552819183409,0.011795204147764091,0.9799092676604019,0.0,0.026856834116394366,0.32899621792583084,0.6306111035631121,0.01353584439466276,4.418159785673859e-06,6.282070945255016e-06,0.0005218951246827246,0.0,1.430382511150659e-05,0.00017522185761595566,0.00033586054482999194,7.209127856199322e-06
228,1.2,2.1,3.3,4.1,5.2,6.1,0.0015319681743077391,0.78336,6.683040000000001,0.3628800000000001,0.0,0.8568000000000001,0.5355,1.596672,3.838464,0.10005517748758505,0.8535957329409601,0.04634908957145485,0.0,0.12549366995164804,0.07843354371978001,0.23386114494518878,0.5622116413833831,0.00015328134758569247,0.0013076814965904391,7.100533013160756e-05,0.0,0.00019225230844300423,0.00012015769277687762,0.0003582678312631984,0.0008612903418246588
