,1,2,3,4,5,6
0,0.10303624365971646,0.12158371479896263,0.3162351875451741,0.4381033891042941,0.412371349279988,0.2544414760967456
1,0.2954737549075466,0.19520361893356392,0.22803353659720038,0.5618966108957062,0.5876286507200121,0.3455055568916772
2,0.3555454476677682,0.29280542840034585,0.45573127585762563,0.0,0.0,0.3265591093636704
3,0.24594455376496893,0.39040723786712783,0.0,0.0,0.0,0.07349385764790695
